category_class	count_descendants
MONDO:0020348	0
MONDO:0020347	0
MONDO:0020344	18
MONDO:0020341	8
MONDO:0020340	6
MONDO:0020338	0
MONDO:0020337	2
MONDO:0020336	4
MONDO:0020334	0
MONDO:0020333	1
MONDO:0020332	0
MONDO:0020331	2
MONDO:0020326	0
MONDO:0020325	5
MONDO:0020324	0
MONDO:0020323	0
MONDO:0020322	4
MONDO:0020321	0
MONDO:0020320	0
MONDO:0020317	0
MONDO:0020316	0
MONDO:0020311	1
MONDO:0020310	4
MONDO:0020308	0
MONDO:0020307	0
MONDO:0020305	0
MONDO:0020304	0
MONDO:0020303	0
MONDO:0020302	0
MONDO:0020301	2
MONDO:0020300	5
MONDO:0020298	0
MONDO:0020297	29
MONDO:0020296	1
MONDO:0020295	9
MONDO:0020292	31
MONDO:0020291	2
MONDO:0020290	9
MONDO:0020289	10
MONDO:0020283	48
MONDO:0020257	9
MONDO:0020252	0
MONDO:0020250	10
MONDO:0020249	30
MONDO:0020248	34
MONDO:0020247	16
MONDO:0020246	53
MONDO:0020242	52
MONDO:0020214	18
MONDO:0020213	13
MONDO:0020212	14
MONDO:0020204	14
MONDO:0020183	0
MONDO:0020179	1
MONDO:0020173	2
MONDO:0020172	7
MONDO:0020161	6
MONDO:0020159	3
MONDO:0020153	8
MONDO:0020143	27
MONDO:0020135	29
MONDO:0020134	7
MONDO:0020129	10
MONDO:0020128	139
MONDO:0020127	343
MONDO:0020124	37
MONDO:0020123	3
MONDO:0020122	25
MONDO:0020121	195
MONDO:0020120	519
MONDO:0020119	104
MONDO:0020117	5
MONDO:0020115	8
MONDO:0020113	2
MONDO:0020112	3
MONDO:0020110	0
MONDO:0020108	8
MONDO:0020102	9
MONDO:0020099	13
MONDO:0020089	2
MONDO:0020088	10
MONDO:0020087	28
MONDO:0020083	2
MONDO:0020082	13
MONDO:0020077	3
MONDO:0020076	135
MONDO:0020074	17
MONDO:0020072	59
MONDO:0020071	37
MONDO:0020070	29
MONDO:0020068	11
MONDO:0020067	38
MONDO:0020066	45
MONDO:0020065	29
MONDO:0020064	2
MONDO:0020058	46
MONDO:0020049	442
MONDO:0020048	0
MONDO:0020047	7
MONDO:0020046	11
MONDO:0020044	9
MONDO:0020043	29
MONDO:0020040	34
MONDO:0020022	139
MONDO:0020010	109
MONDO:0020007	0
MONDO:0020001	54
MONDO:0019995	2
MONDO:0019994	0
MONDO:0019993	0
MONDO:0019992	5
MONDO:0019991	0
MONDO:0019990	0
MONDO:0019989	0
MONDO:0019988	0
MONDO:0019986	0
MONDO:0019985	0
MONDO:0019984	0
MONDO:0019983	0
MONDO:0019982	0
MONDO:0019981	0
MONDO:0019980	0
MONDO:0019979	0
MONDO:0019978	6
MONDO:0019977	0
MONDO:0019976	0
MONDO:0019975	0
MONDO:0019973	0
MONDO:0019972	0
MONDO:0019971	0
MONDO:0019970	0
MONDO:0019969	0
MONDO:0019967	0
MONDO:0019964	6
MONDO:0019963	0
MONDO:0019962	1
MONDO:0019960	2
MONDO:0019959	0
MONDO:0019957	0
MONDO:0019956	52
MONDO:0019955	0
MONDO:0019954	19
MONDO:0019953	0
MONDO:0019952	204
MONDO:0019951	2
MONDO:0019950	73
MONDO:0019949	0
MONDO:0019948	2
MONDO:0019947	0
MONDO:0019945	0
MONDO:0019944	0
MONDO:0019943	0
MONDO:0019942	31
MONDO:0019941	3
MONDO:0019940	0
MONDO:0019939	0
MONDO:0019938	4
MONDO:0019935	2
MONDO:0019934	3
MONDO:0019933	0
MONDO:0019932	0
MONDO:0019931	0
MONDO:0019930	0
MONDO:0019929	0
MONDO:0019928	0
MONDO:0019927	4
MONDO:0019926	0
MONDO:0019925	0
MONDO:0019924	0
MONDO:0019923	0
MONDO:0019922	0
MONDO:0019921	0
MONDO:0019920	0
MONDO:0019919	0
MONDO:0019918	0
MONDO:0019917	0
MONDO:0019916	0
MONDO:0019915	0
MONDO:0019914	0
MONDO:0019913	0
MONDO:0019912	0
MONDO:0019911	0
MONDO:0019910	0
MONDO:0019909	0
MONDO:0019908	0
MONDO:0019907	0
MONDO:0019906	0
MONDO:0019905	0
MONDO:0019904	0
MONDO:0019903	0
MONDO:0019902	0
MONDO:0019901	0
MONDO:0019900	0
MONDO:0019898	0
MONDO:0019897	0
MONDO:0019896	0
MONDO:0019895	0
MONDO:0019893	0
MONDO:0019892	0
MONDO:0019891	1
MONDO:0019890	0
MONDO:0019889	0
MONDO:0019888	0
MONDO:0019887	0
MONDO:0019886	0
MONDO:0019885	0
MONDO:0019884	0
MONDO:0019883	0
MONDO:0019882	0
MONDO:0019881	0
MONDO:0019880	0
MONDO:0019879	0
MONDO:0019878	0
MONDO:0019877	0
MONDO:0019876	0
MONDO:0019875	0
MONDO:0019874	0
MONDO:0019873	0
MONDO:0019872	0
MONDO:0019871	0
MONDO:0019870	0
MONDO:0019869	0
MONDO:0019868	0
MONDO:0019867	0
MONDO:0019866	0
MONDO:0019865	0
MONDO:0019864	0
MONDO:0019862	0
MONDO:0019861	0
MONDO:0019860	0
MONDO:0019858	0
MONDO:0019857	0
MONDO:0019855	0
MONDO:0019854	0
MONDO:0019852	72
MONDO:0019851	0
MONDO:0019849	0
MONDO:0019848	0
MONDO:0019846	0
MONDO:0019845	0
MONDO:0019840	0
MONDO:0019839	0
MONDO:0019838	0
MONDO:0019836	0
MONDO:0019835	3
MONDO:0019832	7
MONDO:0019830	6
MONDO:0019829	7
MONDO:0019828	0
MONDO:0019825	0
MONDO:0019824	86
MONDO:0019823	0
MONDO:0019821	0
MONDO:0019820	8
MONDO:0019819	0
MONDO:0019818	2
MONDO:0019817	13
MONDO:0019815	0
MONDO:0019814	0
MONDO:0019813	0
MONDO:0019811	0
MONDO:0019810	3
MONDO:0019809	0
MONDO:0019808	0
MONDO:0019807	0
MONDO:0019806	5
MONDO:0019805	1
MONDO:0019804	0
MONDO:0019803	2
MONDO:0019802	0
MONDO:0019801	2
MONDO:0019799	0
MONDO:0019797	2
MONDO:0019796	14
MONDO:0019795	0
MONDO:0019794	2
MONDO:0019793	11
MONDO:0019792	35
MONDO:0019791	0
MONDO:0019790	0
MONDO:0019789	0
MONDO:0019788	1
MONDO:0019787	4
MONDO:0019786	0
MONDO:0019784	0
MONDO:0019783	0
MONDO:0019782	2
MONDO:0019781	37
MONDO:0019780	0
MONDO:0019773	8
MONDO:0019772	0
MONDO:0019771	0
MONDO:0019770	0
MONDO:0019769	0
MONDO:0019768	0
MONDO:0019767	0
MONDO:0019766	0
MONDO:0019764	0
MONDO:0019763	0
MONDO:0019762	0
MONDO:0019761	0
MONDO:0019760	0
MONDO:0019759	0
MONDO:0019757	2
MONDO:0019756	2
MONDO:0019755	1989
MONDO:0019754	0
MONDO:0019753	0
MONDO:0019752	0
MONDO:0019751	126
MONDO:0019746	0
MONDO:0019745	0
MONDO:0019742	0
MONDO:0019741	17
MONDO:0019740	0
MONDO:0019739	0
MONDO:0019738	0
MONDO:0019737	15
MONDO:0019736	0
MONDO:0019735	0
MONDO:0019734	0
MONDO:0019733	0
MONDO:0019732	0
MONDO:0019731	0
MONDO:0019730	0
MONDO:0019729	0
MONDO:0019728	0
MONDO:0019727	0
MONDO:0019726	0
MONDO:0019725	0
MONDO:0019722	56
MONDO:0019719	3
MONDO:0019716	69
MONDO:0019713	69
MONDO:0019707	23
MONDO:0019702	7
MONDO:0019701	20
MONDO:0019698	16
MONDO:0019696	8
MONDO:0019695	29
MONDO:0019694	23
MONDO:0019691	41
MONDO:0019690	16
MONDO:0019685	10
MONDO:0019682	0
MONDO:0019681	0
MONDO:0019680	0
MONDO:0019679	0
MONDO:0019678	0
MONDO:0019677	3
MONDO:0019676	2
MONDO:0019675	3
MONDO:0019674	2
MONDO:0019673	10
MONDO:0019672	2
MONDO:0019671	2
MONDO:0019670	2
MONDO:0019669	0
MONDO:0019668	0
MONDO:0019667	6
MONDO:0019666	0
MONDO:0019665	0
MONDO:0019662	1
MONDO:0019661	0
MONDO:0019660	0
MONDO:0019659	0
MONDO:0019656	0
MONDO:0019655	0
MONDO:0019654	0
MONDO:0019653	0
MONDO:0019652	0
MONDO:0019651	0
MONDO:0019650	0
MONDO:0019649	0
MONDO:0019648	5
MONDO:0019647	0
MONDO:0019646	0
MONDO:0019645	0
MONDO:0019644	0
MONDO:0019643	0
MONDO:0019642	2
MONDO:0019641	2
MONDO:0019640	0
MONDO:0019639	2
MONDO:0019638	2
MONDO:0019637	2
MONDO:0019636	0
MONDO:0019635	0
MONDO:0019634	0
MONDO:0019633	2
MONDO:0019632	0
MONDO:0019631	2
MONDO:0019630	0
MONDO:0019629	2
MONDO:0019628	1
MONDO:0019627	2
MONDO:0019626	0
MONDO:0019625	9
MONDO:0019624	5
MONDO:0019623	12
MONDO:0019622	0
MONDO:0019621	0
MONDO:0019620	0
MONDO:0019618	0
MONDO:0019617	0
MONDO:0019615	0
MONDO:0019614	0
MONDO:0019613	2
MONDO:0019612	0
MONDO:0019611	0
MONDO:0019610	0
MONDO:0019609	40
MONDO:0019607	0
MONDO:0019606	0
MONDO:0019605	2
MONDO:0019604	0
MONDO:0019603	0
MONDO:0019600	9
MONDO:0019591	2
MONDO:0019588	102
MONDO:0019587	75
MONDO:0019586	6
MONDO:0019585	0
MONDO:0019584	0
MONDO:0019583	0
MONDO:0019582	0
MONDO:0019581	0
MONDO:0019580	0
MONDO:0019579	0
MONDO:0019578	0
MONDO:0019577	1
MONDO:0019576	0
MONDO:0019575	2
MONDO:0019574	0
MONDO:0019573	5
MONDO:0019572	3
MONDO:0019571	3
MONDO:0019570	0
MONDO:0019569	0
MONDO:0019568	0
MONDO:0019567	0
MONDO:0019565	9
MONDO:0019563	0
MONDO:0019562	2
MONDO:0019561	0
MONDO:0019560	0
MONDO:0019559	0
MONDO:0019558	0
MONDO:0019557	3
MONDO:0019556	0
MONDO:0019555	0
MONDO:0019554	0
MONDO:0019553	0
MONDO:0019552	0
MONDO:0019551	3
MONDO:0019550	0
MONDO:0019549	0
MONDO:0019548	12
MONDO:0019547	0
MONDO:0019545	0
MONDO:0019544	0
MONDO:0019543	0
MONDO:0019542	1
MONDO:0019540	0
MONDO:0019538	0
MONDO:0019537	0
MONDO:0019536	0
MONDO:0019535	0
MONDO:0019534	0
MONDO:0019533	0
MONDO:0019532	0
MONDO:0019531	0
MONDO:0019530	18
MONDO:0019529	0
MONDO:0019528	0
MONDO:0019527	0
MONDO:0019526	0
MONDO:0019525	0
MONDO:0019524	2
MONDO:0019522	0
MONDO:0019521	0
MONDO:0019518	3
MONDO:0019517	5
MONDO:0019516	15
MONDO:0019514	1
MONDO:0019512	144
MONDO:0019509	0
MONDO:0019508	2
MONDO:0019507	23
MONDO:0019506	0
MONDO:0019504	0
MONDO:0019503	20
MONDO:0019502	71
MONDO:0019501	20
MONDO:0019500	16
MONDO:0019499	4
MONDO:0019498	0
MONDO:0019497	192
MONDO:0019496	159
MONDO:0019494	0
MONDO:0019493	0
MONDO:0019490	3
MONDO:0019489	0
MONDO:0019488	0
MONDO:0019487	0
MONDO:0019485	0
MONDO:0019484	0
MONDO:0019483	0
MONDO:0019480	0
MONDO:0019479	0
MONDO:0019478	0
MONDO:0019476	0
MONDO:0019475	0
MONDO:0019474	0
MONDO:0019473	1
MONDO:0019472	0
MONDO:0019471	0
MONDO:0019470	0
MONDO:0019469	0
MONDO:0019468	0
MONDO:0019467	0
MONDO:0019466	3
MONDO:0019465	0
MONDO:0019464	5
MONDO:0019463	3
MONDO:0019462	0
MONDO:0019461	0
MONDO:0019460	10
MONDO:0019458	0
MONDO:0019457	3
MONDO:0019456	0
MONDO:0019455	0
MONDO:0019454	2
MONDO:0019453	2
MONDO:0019452	1
MONDO:0019451	0
MONDO:0019450	6
MONDO:0019449	0
MONDO:0019448	0
MONDO:0019447	3
MONDO:0019446	5
MONDO:0019445	0
MONDO:0019444	1
MONDO:0019443	5
MONDO:0019441	0
MONDO:0019440	0
MONDO:0019439	0
MONDO:0019438	2
MONDO:0019437	0
MONDO:0019436	0
MONDO:0019435	0
MONDO:0019434	0
MONDO:0019433	2
MONDO:0019432	2
MONDO:0019431	0
MONDO:0019430	0
MONDO:0019429	0
MONDO:0019428	0
MONDO:0019427	0
MONDO:0019426	0
MONDO:0019424	0
MONDO:0019423	0
MONDO:0019422	0
MONDO:0019421	0
MONDO:0019420	0
MONDO:0019419	0
MONDO:0019418	0
MONDO:0019417	0
MONDO:0019416	0
MONDO:0019415	0
MONDO:0019414	0
MONDO:0019413	0
MONDO:0019412	0
MONDO:0019411	0
MONDO:0019409	0
MONDO:0019408	0
MONDO:0019407	0
MONDO:0019406	0
MONDO:0019405	0
MONDO:0019404	5
MONDO:0019403	11
MONDO:0019402	6
MONDO:0019401	3
MONDO:0019399	0
MONDO:0019398	0
MONDO:0019397	0
MONDO:0019396	0
MONDO:0019395	0
MONDO:0019394	1
MONDO:0019393	0
MONDO:0019392	0
MONDO:0019391	21
MONDO:0019390	0
MONDO:0019388	0
MONDO:0019387	0
MONDO:0019386	0
MONDO:0019385	0
MONDO:0019384	0
MONDO:0019383	3
MONDO:0019380	0
MONDO:0019378	0
MONDO:0019377	0
MONDO:0019376	1
MONDO:0019375	3
MONDO:0019374	0
MONDO:0019373	0
MONDO:0019372	0
MONDO:0019371	0
MONDO:0019370	0
MONDO:0019369	3
MONDO:0019368	0
MONDO:0019367	0
MONDO:0019366	4
MONDO:0019365	0
MONDO:0019364	0
MONDO:0019362	2
MONDO:0019360	0
MONDO:0019359	0
MONDO:0019358	5
MONDO:0019357	0
MONDO:0019356	11
MONDO:0019355	0
MONDO:0019354	6
MONDO:0019353	3
MONDO:0019351	30
MONDO:0019350	5
MONDO:0019349	0
MONDO:0019347	8
MONDO:0019346	0
MONDO:0019345	0
MONDO:0019344	0
MONDO:0019342	12
MONDO:0019340	12
MONDO:0019339	0
MONDO:0019338	9
MONDO:0019337	22
MONDO:0019336	0
MONDO:0019335	0
MONDO:0019334	0
MONDO:0019333	0
MONDO:0019332	2
MONDO:0019330	0
MONDO:0019329	0
MONDO:0019328	0
MONDO:0019327	0
MONDO:0019326	0
MONDO:0019325	0
MONDO:0019324	1
MONDO:0019323	0
MONDO:0019322	0
MONDO:0019321	0
MONDO:0019320	0
MONDO:0019319	0
MONDO:0019318	0
MONDO:0019317	0
MONDO:0019316	4
MONDO:0019315	2
MONDO:0019314	0
MONDO:0019313	44
MONDO:0019312	14
MONDO:0019311	0
MONDO:0019310	0
MONDO:0019309	0
MONDO:0019308	0
MONDO:0019307	0
MONDO:0019306	6
MONDO:0019303	62
MONDO:0019297	62
MONDO:0019296	21
MONDO:0019294	12
MONDO:0019293	48
MONDO:0019290	44
MONDO:0019289	40
MONDO:0019288	88
MONDO:0019287	199
MONDO:0019284	13
MONDO:0019283	0
MONDO:0019280	14
MONDO:0019278	65
MONDO:0019276	58
MONDO:0019272	80
MONDO:0019270	17
MONDO:0019269	65
MONDO:0019268	260
MONDO:0019267	0
MONDO:0019266	0
MONDO:0019265	2
MONDO:0019264	0
MONDO:0019263	2
MONDO:0019262	7
MONDO:0019261	0
MONDO:0019260	6
MONDO:0019259	0
MONDO:0019258	0
MONDO:0019257	2
MONDO:0019256	27
MONDO:0019255	56
MONDO:0019254	79
MONDO:0019253	8
MONDO:0019251	17
MONDO:0019250	24
MONDO:0019249	22
MONDO:0019248	10
MONDO:0019246	10
MONDO:0019245	91
MONDO:0019243	471
MONDO:0019242	16
MONDO:0019241	9
MONDO:0019240	14
MONDO:0019239	20
MONDO:0019238	14
MONDO:0019237	4
MONDO:0019236	23
MONDO:0019235	28
MONDO:0019234	47
MONDO:0019233	6
MONDO:0019232	4
MONDO:0019231	6
MONDO:0019230	19
MONDO:0019229	2
MONDO:0019228	3
MONDO:0019226	4
MONDO:0019225	12
MONDO:0019223	31
MONDO:0019222	29
MONDO:0019220	25
MONDO:0019219	9
MONDO:0019218	7
MONDO:0019216	139
MONDO:0019215	40
MONDO:0019214	300
MONDO:0019212	7
MONDO:0019211	4
MONDO:0019210	0
MONDO:0019209	0
MONDO:0019208	0
MONDO:0019207	3
MONDO:0019205	0
MONDO:0019204	0
MONDO:0019203	0
MONDO:0019202	0
MONDO:0019201	0
MONDO:0019200	98
MONDO:0019199	0
MONDO:0019198	0
MONDO:0019197	0
MONDO:0019196	0
MONDO:0019195	0
MONDO:0019194	5
MONDO:0019193	0
MONDO:0019192	0
MONDO:0019191	0
MONDO:0019190	0
MONDO:0019189	307
MONDO:0019188	4
MONDO:0019187	3
MONDO:0019186	0
MONDO:0019182	7
MONDO:0019181	52
MONDO:0019180	5
MONDO:0019179	0
MONDO:0019178	0
MONDO:0019177	0
MONDO:0019175	58
MONDO:0019173	0
MONDO:0019172	5
MONDO:0019171	25
MONDO:0019170	5
MONDO:0019169	7
MONDO:0019168	0
MONDO:0019167	0
MONDO:0019165	11
MONDO:0019164	0
MONDO:0019162	5
MONDO:0019161	4
MONDO:0019160	0
MONDO:0019159	0
MONDO:0019158	0
MONDO:0019157	0
MONDO:0019156	0
MONDO:0019155	4
MONDO:0019154	2
MONDO:0019153	0
MONDO:0019152	2
MONDO:0019151	0
MONDO:0019149	0
MONDO:0019148	0
MONDO:0019147	11
MONDO:0019145	2
MONDO:0019144	2
MONDO:0019143	0
MONDO:0019142	18
MONDO:0019141	2
MONDO:0019140	0
MONDO:0019139	3
MONDO:0019137	0
MONDO:0019136	3
MONDO:0019134	0
MONDO:0019133	0
MONDO:0019132	0
MONDO:0019131	0
MONDO:0019130	0
MONDO:0019129	0
MONDO:0019128	8
MONDO:0019127	15
MONDO:0019125	0
MONDO:0019124	0
MONDO:0019123	0
MONDO:0019122	0
MONDO:0019121	0
MONDO:0019120	0
MONDO:0019119	22
MONDO:0019118	335
MONDO:0019115	0
MONDO:0019114	0
MONDO:0019113	0
MONDO:0019112	0
MONDO:0019111	3
MONDO:0019109	0
MONDO:0019108	0
MONDO:0019107	0
MONDO:0019105	0
MONDO:0019104	0
MONDO:0019103	0
MONDO:0019102	0
MONDO:0019101	0
MONDO:0019100	3
MONDO:0019098	2
MONDO:0019095	3
MONDO:0019094	0
MONDO:0019093	0
MONDO:0019092	1
MONDO:0019091	0
MONDO:0019088	0
MONDO:0019087	7
MONDO:0019086	12
MONDO:0019085	0
MONDO:0019084	0
MONDO:0019083	0
MONDO:0019082	0
MONDO:0019080	2
MONDO:0019079	9
MONDO:0019078	4
MONDO:0019077	0
MONDO:0019076	0
MONDO:0019075	0
MONDO:0019074	0
MONDO:0019073	0
MONDO:0019072	23
MONDO:0019071	4
MONDO:0019068	0
MONDO:0019067	4
MONDO:0019065	50
MONDO:0019064	125
MONDO:0019060	363
MONDO:0019056	933
MONDO:0019054	308
MONDO:0019053	88
MONDO:0019052	2103
MONDO:0019050	56
MONDO:0019046	172
MONDO:0019042	856
MONDO:0019040	583
MONDO:0019037	8
MONDO:0019036	0
MONDO:0019035	0
MONDO:0019034	0
MONDO:0019033	3
MONDO:0019032	0
MONDO:0019031	0
MONDO:0019029	0
MONDO:0019028	0
MONDO:0019027	2
MONDO:0019026	10
MONDO:0019025	0
MONDO:0019024	0
MONDO:0019023	9
MONDO:0019022	0
MONDO:0019020	0
MONDO:0019019	59
MONDO:0019018	0
MONDO:0019017	0
MONDO:0019016	0
MONDO:0019015	2
MONDO:0019013	0
MONDO:0019012	2
MONDO:0019011	6
MONDO:0019010	18
MONDO:0019009	7
MONDO:0019008	3
MONDO:0019007	0
MONDO:0019006	14
MONDO:0019005	18
MONDO:0019004	16
MONDO:0019003	3
MONDO:0019002	0
MONDO:0019000	0
MONDO:0018999	2
MONDO:0018998	20
MONDO:0018997	14
MONDO:0018996	0
MONDO:0018995	12
MONDO:0018994	6
MONDO:0018993	39
MONDO:0018992	0
MONDO:0018991	0
MONDO:0018989	0
MONDO:0018988	3
MONDO:0018987	0
MONDO:0018984	1
MONDO:0018983	0
MONDO:0018982	7
MONDO:0018981	0
MONDO:0018980	0
MONDO:0018979	0
MONDO:0018978	0
MONDO:0018977	0
MONDO:0018976	0
MONDO:0018975	3
MONDO:0018974	0
MONDO:0018973	9
MONDO:0018971	2
MONDO:0018969	0
MONDO:0018968	2
MONDO:0018967	0
MONDO:0018965	5
MONDO:0018964	4
MONDO:0018963	5
MONDO:0018962	0
MONDO:0018961	1
MONDO:0018960	5
MONDO:0018959	3
MONDO:0018958	17
MONDO:0018957	0
MONDO:0018956	3
MONDO:0018955	1
MONDO:0018954	6
MONDO:0018953	3
MONDO:0018952	0
MONDO:0018951	0
MONDO:0018950	2
MONDO:0018949	29
MONDO:0018948	6
MONDO:0018947	9
MONDO:0018946	0
MONDO:0018945	0
MONDO:0018944	10
MONDO:0018943	15
MONDO:0018942	0
MONDO:0018941	3
MONDO:0018940	36
MONDO:0018939	9
MONDO:0018938	3
MONDO:0018937	4
MONDO:0018936	0
MONDO:0018935	4
MONDO:0018933	0
MONDO:0018932	0
MONDO:0018931	0
MONDO:0018930	0
MONDO:0018929	0
MONDO:0018927	0
MONDO:0018926	4
MONDO:0018925	7
MONDO:0018924	0
MONDO:0018923	4
MONDO:0018922	0
MONDO:0018921	14
MONDO:0018920	0
MONDO:0018919	0
MONDO:0018918	11
MONDO:0018914	8
MONDO:0018913	0
MONDO:0018912	11
MONDO:0018911	14
MONDO:0018910	13
MONDO:0018908	152
MONDO:0018907	2
MONDO:0018906	0
MONDO:0018905	34
MONDO:0018904	7
MONDO:0018903	0
MONDO:0018902	1
MONDO:0018901	13
MONDO:0018900	0
MONDO:0018899	0
MONDO:0018898	23
MONDO:0018897	2
MONDO:0018896	2
MONDO:0018895	0
MONDO:0018894	36
MONDO:0018893	0
MONDO:0018892	0
MONDO:0018891	5
MONDO:0018890	0
MONDO:0018889	0
MONDO:0018885	0
MONDO:0018884	0
MONDO:0018883	3
MONDO:0018882	60
MONDO:0018881	15
MONDO:0018879	0
MONDO:0018878	3
MONDO:0018877	0
MONDO:0018876	2
MONDO:0018875	0
MONDO:0018874	107
MONDO:0018873	0
MONDO:0018872	5
MONDO:0018871	0
MONDO:0018870	2
MONDO:0018869	2
MONDO:0018868	4
MONDO:0018866	10
MONDO:0018865	2
MONDO:0018864	0
MONDO:0018861	0
MONDO:0018860	0
MONDO:0018858	0
MONDO:0018857	0
MONDO:0018856	0
MONDO:0018855	6
MONDO:0018854	0
MONDO:0018853	0
MONDO:0018852	6
MONDO:0018851	0
MONDO:0018850	0
MONDO:0018849	3
MONDO:0018848	1
MONDO:0018847	0
MONDO:0018846	0
MONDO:0018845	0
MONDO:0018844	0
MONDO:0018843	2
MONDO:0018842	0
MONDO:0018841	6
MONDO:0018840	0
MONDO:0018839	0
MONDO:0018838	43
MONDO:0018837	0
MONDO:0018835	0
MONDO:0018832	0
MONDO:0018830	0
MONDO:0018829	0
MONDO:0018828	0
MONDO:0018827	2
MONDO:0018826	0
MONDO:0018825	0
MONDO:0018824	4
MONDO:0018823	0
MONDO:0018822	0
MONDO:0018821	0
MONDO:0018820	0
MONDO:0018818	0
MONDO:0018816	0
MONDO:0018815	0
MONDO:0018814	7
MONDO:0018813	0
MONDO:0018811	1
MONDO:0018810	0
MONDO:0018809	0
MONDO:0018808	0
MONDO:0018807	0
MONDO:0018806	0
MONDO:0018805	0
MONDO:0018804	0
MONDO:0018801	3
MONDO:0018800	18
MONDO:0018795	14
MONDO:0018794	0
MONDO:0018793	0
MONDO:0018784	0
MONDO:0018783	0
MONDO:0018781	3
MONDO:0018780	0
MONDO:0018778	21
MONDO:0018777	0
MONDO:0018776	0
MONDO:0018773	0
MONDO:0018772	40
MONDO:0018770	24
MONDO:0018769	0
MONDO:0018768	4
MONDO:0018767	0
MONDO:0018766	0
MONDO:0018765	0
MONDO:0018764	1
MONDO:0018763	0
MONDO:0018762	26
MONDO:0018761	0
MONDO:0018760	2
MONDO:0018759	0
MONDO:0018757	0
MONDO:0018756	0
MONDO:0018755	0
MONDO:0018754	0
MONDO:0018752	0
MONDO:0018751	52
MONDO:0018749	0
MONDO:0018748	0
MONDO:0018747	0
MONDO:0018746	1
MONDO:0018744	10
MONDO:0018742	0
MONDO:0018741	0
MONDO:0018740	0
MONDO:0018739	0
MONDO:0018738	0
MONDO:0018737	0
MONDO:0018736	0
MONDO:0018735	0
MONDO:0018734	0
MONDO:0018733	0
MONDO:0018725	0
MONDO:0018724	0
MONDO:0018717	0
MONDO:0018716	0
MONDO:0018715	3
MONDO:0018714	0
MONDO:0018713	0
MONDO:0018712	0
MONDO:0018711	0
MONDO:0018710	0
MONDO:0018709	0
MONDO:0018708	0
MONDO:0018705	0
MONDO:0018703	0
MONDO:0018702	0
MONDO:0018698	0
MONDO:0018697	0
MONDO:0018696	0
MONDO:0018695	0
MONDO:0018694	0
MONDO:0018692	0
MONDO:0018690	0
MONDO:0018689	0
MONDO:0018688	0
MONDO:0018687	1
MONDO:0018686	2
MONDO:0018685	0
MONDO:0018684	0
MONDO:0018683	0
MONDO:0018682	0
MONDO:0018681	2
MONDO:0018680	0
MONDO:0018679	0
MONDO:0018678	0
MONDO:0018677	20
MONDO:0018676	0
MONDO:0018675	1
MONDO:0018674	0
MONDO:0018673	0
MONDO:0018672	0
MONDO:0018671	0
MONDO:0018670	0
MONDO:0018669	0
MONDO:0018668	0
MONDO:0018667	1
MONDO:0018666	2
MONDO:0018664	0
MONDO:0018663	0
MONDO:0018662	2
MONDO:0018661	0
MONDO:0018660	17
MONDO:0018659	1
MONDO:0018658	0
MONDO:0018657	0
MONDO:0018656	0
MONDO:0018655	0
MONDO:0018654	0
MONDO:0018653	2
MONDO:0018648	0
MONDO:0018647	0
MONDO:0018646	6
MONDO:0018645	0
MONDO:0018644	0
MONDO:0018642	0
MONDO:0018640	2
MONDO:0018639	2
MONDO:0018638	13
MONDO:0018637	5
MONDO:0018636	0
MONDO:0018635	0
MONDO:0018634	31
MONDO:0018633	0
MONDO:0018632	0
MONDO:0018631	2
MONDO:0018630	10
MONDO:0018629	0
MONDO:0018628	0
MONDO:0018626	0
MONDO:0018625	0
MONDO:0018624	0
MONDO:0018623	0
MONDO:0018621	0
MONDO:0018620	0
MONDO:0018617	0
MONDO:0018616	0
MONDO:0018615	0
MONDO:0018614	16
MONDO:0018613	0
MONDO:0018612	35
MONDO:0018611	0
MONDO:0018610	0
MONDO:0018608	0
MONDO:0018607	0
MONDO:0018606	0
MONDO:0018605	7
MONDO:0018604	0
MONDO:0018603	0
MONDO:0018602	0
MONDO:0018601	0
MONDO:0018600	0
MONDO:0018599	0
MONDO:0018597	0
MONDO:0018596	0
MONDO:0018595	0
MONDO:0018594	0
MONDO:0018593	3
MONDO:0018592	0
MONDO:0018591	2
MONDO:0018590	2
MONDO:0018589	0
MONDO:0018588	0
MONDO:0018587	0
MONDO:0018586	0
MONDO:0018585	0
MONDO:0018583	0
MONDO:0018582	0
MONDO:0018581	0
MONDO:0018577	0
MONDO:0018576	0
MONDO:0018573	0
MONDO:0018572	0
MONDO:0018571	0
MONDO:0018570	7
MONDO:0018569	0
MONDO:0018567	0
MONDO:0018566	0
MONDO:0018565	4
MONDO:0018564	0
MONDO:0018563	2
MONDO:0018561	0
MONDO:0018559	4
MONDO:0018556	0
MONDO:0018555	86
MONDO:0018554	0
MONDO:0018553	0
MONDO:0018552	0
MONDO:0018551	0
MONDO:0018548	0
MONDO:0018547	0
MONDO:0018546	0
MONDO:0018544	3
MONDO:0018543	2
MONDO:0018542	16
MONDO:0018541	5
MONDO:0018540	0
MONDO:0018537	0
MONDO:0018536	9
MONDO:0018535	0
MONDO:0018534	9
MONDO:0018533	0
MONDO:0018531	57
MONDO:0018528	0
MONDO:0018525	0
MONDO:0018523	0
MONDO:0018521	1
MONDO:0018516	8
MONDO:0018515	8
MONDO:0018513	1
